venue_name,street,city,region,postal_code,website,instagram,facebook,google_maps,search_query,robots_url,scrape_allowed,notes
Birdsong Brewing Company,1016 North Davidson Street,Charlotte,NC,28206,,,,https://www.google.com/maps/search/?api=1&query=Birdsong%20Brewing%20Company%201016%20North%20Davidson%20Street%20Charlotte%20NC,"Birdsong Brewing Company 1016 North Davidson Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Biryani Nation,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Biryani%20Nation%20%20Charlotte%20NC,"Biryani Nation  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Bisonte Pizza Company,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Bisonte%20Pizza%20Company%20%20Charlotte%20NC,"Bisonte Pizza Company  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Bitty & Beau's Coffee,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Bitty%20%26%20Beau's%20Coffee%20%20Charlotte%20NC,"Bitty & Beau's Coffee  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Black Moth Bar,1824 Statesville Ave,Charlotte,NC,28206,,,,https://www.google.com/maps/search/?api=1&query=Black%20Moth%20Bar%201824%20Statesville%20Ave%20Charlotte%20NC,"Black Moth Bar 1824 Statesville Ave Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Blasian Asian Way,1801 North Graham Street,Charlotte,NC,28206,https://blasianasianway.godaddysites.com/menu,,,https://www.google.com/maps/search/?api=1&query=Blasian%20Asian%20Way%201801%20North%20Graham%20Street%20Charlotte%20NC,"Blasian Asian Way 1801 North Graham Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://blasianasianway.godaddysites.com/robots.txt,false,
Blaze Pizza,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Blaze%20Pizza%20%20Charlotte%20NC,"Blaze Pizza  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Blow Dry Bar,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Blow%20Dry%20Bar%20%20Charlotte%20NC,"Blow Dry Bar  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Boardwalk Billy's,9005 J M Keynes Drive,Charlotte,NC,28262,https://boardwalkbillys.com/,,,https://www.google.com/maps/search/?api=1&query=Boardwalk%20Billy's%209005%20J%20M%20Keynes%20Drive%20Charlotte%20NC,"Boardwalk Billy's 9005 J M Keynes Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://boardwalkbillys.com/robots.txt,true,
Bob Evans,9253 Statesville Road,Charlotte,NC,28269,,,,https://www.google.com/maps/search/?api=1&query=Bob%20Evans%209253%20Statesville%20Road%20Charlotte%20NC,"Bob Evans 9253 Statesville Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Bob's Carry Out,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Bob's%20Carry%20Out%20%20Charlotte%20NC,"Bob's Carry Out  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Bodrick’s BBQ,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Bodrick%E2%80%99s%20BBQ%20%20Charlotte%20NC,"Bodrick’s BBQ  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Boiling Pot,7010 Smith Corners Boulevard,Charlotte,NC,28269,https://boilingpotnc.com/,,,https://www.google.com/maps/search/?api=1&query=Boiling%20Pot%207010%20Smith%20Corners%20Boulevard%20Charlotte%20NC,"Boiling Pot 7010 Smith Corners Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://boilingpotnc.com/robots.txt,false,
Bojangles',4435 The Plaza,Charlotte,NC,28215,https://locations.bojangles.com/nc/charlotte/4435-the-plaza.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%204435%20The%20Plaza%20Charlotte%20NC,"Bojangles' 4435 The Plaza Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',6915 Albemarle Road,Charlotte,NC,28227,https://locations.bojangles.com/nc/charlotte/6915-albemarle-rd.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%206915%20Albemarle%20Road%20Charlotte%20NC,"Bojangles' 6915 Albemarle Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',2501 North Tryon Street,Charlotte,NC,28206,https://locations.bojangles.com/nc/charlotte/2501--n--tryon-st.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%202501%20North%20Tryon%20Street%20Charlotte%20NC,"Bojangles' 2501 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',1604 Galleria Boulevard,Charlotte,NC,28270,https://locations.bojangles.com/nc/charlotte/1604-galleria-blvd.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%201604%20Galleria%20Boulevard%20Charlotte%20NC,"Bojangles' 1604 Galleria Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',5825 Highland Shoppes Drive,Charlotte,NC,28269,https://locations.bojangles.com/nc/charlotte/5825-highland-shoppes-drive.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%205825%20Highland%20Shoppes%20Drive%20Charlotte%20NC,"Bojangles' 5825 Highland Shoppes Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',5321 Old Dowd Road,Charlotte,NC,28208,https://locations.bojangles.com/nc/charlotte/5321-old-dowd-road.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%205321%20Old%20Dowd%20Road%20Charlotte%20NC,"Bojangles' 5321 Old Dowd Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',300 West Boulevard,Charlotte,NC,28203,https://locations.bojangles.com/nc/charlotte/300-west-blvd.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%20300%20West%20Boulevard%20Charlotte%20NC,"Bojangles' 300 West Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',7735 South Tryon Street,Charlotte,NC,28217,https://locations.bojangles.com/nc/charlotte/7735-s--tryon-street.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%207735%20South%20Tryon%20Street%20Charlotte%20NC,"Bojangles' 7735 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',9417 Steele Creek Road,Charlotte,NC,28273,https://locations.bojangles.com/nc/charlotte/9417-steele-creek-road.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%209417%20Steele%20Creek%20Road%20Charlotte%20NC,"Bojangles' 9417 Steele Creek Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',7047 South Boulevard,Charlotte,NC,28217,https://locations.bojangles.com/nc/charlotte/7047--south-boulevard.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%207047%20South%20Boulevard%20Charlotte%20NC,"Bojangles' 7047 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',3301 Wilkinson Boulevard,Charlotte,NC,28208,https://locations.bojangles.com/nc/charlotte/3301-wilkinson-blvd.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%203301%20Wilkinson%20Boulevard%20Charlotte%20NC,"Bojangles' 3301 Wilkinson Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',3510 Mount Holly-Huntersville Road,Charlotte,NC,28216,https://locations.bojangles.com/nc/charlotte/3510-mount-holly-huntersville-rd.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%203510%20Mount%20Holly-Huntersville%20Road%20Charlotte%20NC,"Bojangles' 3510 Mount Holly-Huntersville Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',6120 East Independence Boulevard,Charlotte,NC,28212,https://locations.bojangles.com/nc/charlotte/6120-e-independence-blvd.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%206120%20East%20Independence%20Boulevard%20Charlotte%20NC,"Bojangles' 6120 East Independence Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',2929 Freedom Drive,Charlotte,NC,28208,https://locations.bojangles.com/nc/charlotte/2929-freedom-drive.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%202929%20Freedom%20Drive%20Charlotte%20NC,"Bojangles' 2929 Freedom Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',231 East Woodlawn,Charlotte,NC,28210,https://locations.bojangles.com/nc/charlotte/231-e-woodlawn.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%20231%20East%20Woodlawn%20Charlotte%20NC,"Bojangles' 231 East Woodlawn Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',1101 West Sugar Creek Road,Charlotte,NC,28213,,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%201101%20West%20Sugar%20Creek%20Road%20Charlotte%20NC,"Bojangles' 1101 West Sugar Creek Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Bojangles',3129 Monroe Road,Charlotte,NC,28205,https://locations.bojangles.com/nc/charlotte/3129-monroe-road.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%203129%20Monroe%20Road%20Charlotte%20NC,"Bojangles' 3129 Monroe Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',6308 Providence Farm Lane,Charlotte,NC,28277,https://locations.bojangles.com/nc/charlotte/6308-providence-farm-lane.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%206308%20Providence%20Farm%20Lane%20Charlotte%20NC,"Bojangles' 6308 Providence Farm Lane Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',10329 Mallard Creek Road,Charlotte,NC,28269,https://locations.bojangles.com/nc/charlotte/10329-mallard-creek-road.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%2010329%20Mallard%20Creek%20Road%20Charlotte%20NC,"Bojangles' 10329 Mallard Creek Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',4435 Randolph Road,Charlotte,NC,28211,https://locations.bojangles.com/nc/charlotte/4435-randolph-rd.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%204435%20Randolph%20Road%20Charlotte%20NC,"Bojangles' 4435 Randolph Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',1402 West Trade Street,Charlotte,NC,28216,https://locations.bojangles.com/nc/charlotte/1402-w--trade-st.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%201402%20West%20Trade%20Street%20Charlotte%20NC,"Bojangles' 1402 West Trade Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',8521 North Tryon Street,Charlotte,NC,28262,https://locations.bojangles.com/nc/charlotte/8521-n--tryon-st.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%208521%20North%20Tryon%20Street%20Charlotte%20NC,"Bojangles' 8521 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',1407 East 3rd Street,Charlotte,NC,28204,https://locations.bojangles.com/nc/charlotte/1407-e--third-street.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%201407%20East%203rd%20Street%20Charlotte%20NC,"Bojangles' 1407 East 3rd Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',5501 Josh Birmingham Parkway,Charlotte,NC,28208,https://locations.bojangles.com/nc/charlotte/5501-josh-birmingham-pkwy-2492683.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%205501%20Josh%20Birmingham%20Parkway%20Charlotte%20NC,"Bojangles' 5501 Josh Birmingham Parkway Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',501 South College Street,Charlotte,NC,28202,https://locations.bojangles.com/nc/charlotte/501-south-college-street.html,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%20501%20South%20College%20Street%20Charlotte%20NC,"Bojangles' 501 South College Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.bojangles.com/robots.txt,true,
Bojangles',,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Bojangles'%20%20Charlotte%20NC,"Bojangles'  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Bonefish Grill,7520 Pineville-Matthews Road,Charlotte,NC,28226,,,,https://www.google.com/maps/search/?api=1&query=Bonefish%20Grill%207520%20Pineville-Matthews%20Road%20Charlotte%20NC,"Bonefish Grill 7520 Pineville-Matthews Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Bop Bop,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Bop%20Bop%20%20Charlotte%20NC,"Bop Bop  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Borderline,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Borderline%20%20Charlotte%20NC,"Borderline  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Bossy Beulah's,2932 Griffith Street,Charlotte,NC,28203,https://www.bossybeulahs.com/,,,https://www.google.com/maps/search/?api=1&query=Bossy%20Beulah's%202932%20Griffith%20Street%20Charlotte%20NC,"Bossy Beulah's 2932 Griffith Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.bossybeulahs.com/robots.txt,false,
Bossy Beulah's,2200 Freedom Drive,Charlotte,NC,28208,,,,https://www.google.com/maps/search/?api=1&query=Bossy%20Beulah's%202200%20Freedom%20Drive%20Charlotte%20NC,"Bossy Beulah's 2200 Freedom Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Bossy Beulah's,15110 Bowl Street,Charlotte,NC,28277,https://www.bossybeulahs.com,,,https://www.google.com/maps/search/?api=1&query=Bossy%20Beulah's%2015110%20Bowl%20Street%20Charlotte%20NC,"Bossy Beulah's 15110 Bowl Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.bossybeulahs.com/robots.txt,false,
Boston Market,1001 Chancellor Park Drive,Charlotte,NC,28213,https://www.bostonmarket.com/location/nc/charlotte/1001-chancellor-park-drive?utm_source=Yext&utm_medium=click&utm_campaign=listings&utm_content=791,,,https://www.google.com/maps/search/?api=1&query=Boston%20Market%201001%20Chancellor%20Park%20Drive%20Charlotte%20NC,"Boston Market 1001 Chancellor Park Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.bostonmarket.com/robots.txt,,
Botiwalla,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Botiwalla%20%20Charlotte%20NC,"Botiwalla  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Boudreaux’s Louisiana Kitchen,501 East 36th Street,Charlotte,NC,,https://boudreauxsnoda.com,,,https://www.google.com/maps/search/?api=1&query=Boudreaux%E2%80%99s%20Louisiana%20Kitchen%20501%20East%2036th%20Street%20Charlotte%20NC,"Boudreaux’s Louisiana Kitchen 501 East 36th Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://boudreauxsnoda.com/robots.txt,,
Boxcar Bettys,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Boxcar%20Bettys%20%20Charlotte%20NC,"Boxcar Bettys  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Brawley's Beverage,4620 Park Road,Charlotte,NC,28209,,,,https://www.google.com/maps/search/?api=1&query=Brawley's%20Beverage%204620%20Park%20Road%20Charlotte%20NC,"Brawley's Beverage 4620 Park Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Brazwells Pub,1627 Montford Drive,Charlotte,NC,28209,,,,https://www.google.com/maps/search/?api=1&query=Brazwells%20Pub%201627%20Montford%20Drive%20Charlotte%20NC,"Brazwells Pub 1627 Montford Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Brewers At 4001 Yancey,4001 Yancey Road,Charlotte,NC,28217,https://visit.brewersat4001yancey.com,,,https://www.google.com/maps/search/?api=1&query=Brewers%20At%204001%20Yancey%204001%20Yancey%20Road%20Charlotte%20NC,"Brewers At 4001 Yancey 4001 Yancey Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://visit.brewersat4001yancey.com/robots.txt,,
BrickTop's,,Charlotte,NC,,https://bricktops.com,,,https://www.google.com/maps/search/?api=1&query=BrickTop's%20%20Charlotte%20NC,"BrickTop's  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://bricktops.com/robots.txt,false,
Brigid's Irish Pub,1440 South Tryon Street,Charlotte,NC,28203,https://www.brigidsirishpubclt.com/,,,https://www.google.com/maps/search/?api=1&query=Brigid's%20Irish%20Pub%201440%20South%20Tryon%20Street%20Charlotte%20NC,"Brigid's Irish Pub 1440 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.brigidsirishpubclt.com/robots.txt,false,
Brixx Wood Fired Pizza,1801 Scott Avenue,Charlotte,NC,28203,https://brixxpizza.com/locations/charlotte-dilworth/,,,https://www.google.com/maps/search/?api=1&query=Brixx%20Wood%20Fired%20Pizza%201801%20Scott%20Avenue%20Charlotte%20NC,"Brixx Wood Fired Pizza 1801 Scott Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://brixxpizza.com/robots.txt,true,
Brixx Wood Fired Pizza,7814 Fairview Road,Charlotte,NC,28211,https://brixxpizza.com,,,https://www.google.com/maps/search/?api=1&query=Brixx%20Wood%20Fired%20Pizza%207814%20Fairview%20Road%20Charlotte%20NC,"Brixx Wood Fired Pizza 7814 Fairview Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://brixxpizza.com/robots.txt,true,
Brooks' Sandwich House,2710 North Brevard Street,Charlotte,NC,28205,,,,https://www.google.com/maps/search/?api=1&query=Brooks'%20Sandwich%20House%202710%20North%20Brevard%20Street%20Charlotte%20NC,"Brooks' Sandwich House 2710 North Brevard Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Brookwood BBQ,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Brookwood%20BBQ%20%20Charlotte%20NC,"Brookwood BBQ  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Bruegger's Bagels,4327 Park Road,Charlotte,NC,28209,,,,https://www.google.com/maps/search/?api=1&query=Bruegger's%20Bagels%204327%20Park%20Road%20Charlotte%20NC,"Bruegger's Bagels 4327 Park Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Bruegger's Bagels,106 South Sharon Amity Road,Charlotte,NC,28211,,,,https://www.google.com/maps/search/?api=1&query=Bruegger's%20Bagels%20106%20South%20Sharon%20Amity%20Road%20Charlotte%20NC,"Bruegger's Bagels 106 South Sharon Amity Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
