venue_name,street,neighborhood_hint,website,scrape_allowed,robots_url,google_maps,search_query,note
Jack in the Box,337 Westinghouse Boulevard,28273,https://locations.jackinthebox.com/us/nc/charlotte/337-westinghouse-blvd,true,https://locations.jackinthebox.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Jack%20in%20the%20Box%2010121%20North%20Tryon%20Street%20Charlotte%20NC,"Jack in the Box 10121 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chick-fil-A,9801 South Boulevard,28273,https://www.chick-fil-a.com/locations/nc/carolina-pavilion,false,https://www.chick-fil-a.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Chick-fil-A%20101%20South%20Tryon%20Street%20Charlotte%20NC,"Chick-fil-A 101 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sonic,7820 Forest Point Boulevard,28217,https://locations.sonicdrivein.com/nc/charlotte/7820-forest-point-boulevard.html,,https://locations.sonicdrivein.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Sonic%207820%20Forest%20Point%20Boulevard%20Charlotte%20NC,"Sonic 7820 Forest Point Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Golden Corral,9430 South Boulevard,28273,,,,https://www.google.com/maps/search/?api=1&query=Golden%20Corral%207701%20North%20Tryon%20Street%20Charlotte%20NC,"Golden Corral 7701 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Steak 'n Shake,9700 South Boulevard,28273,https://www.steaknshake.com/locations/nc-charlotte-s-south-boulevard/,,https://www.steaknshake.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Steak%20'n%20Shake%209700%20South%20Boulevard%20Charlotte%20NC,"Steak 'n Shake 9700 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chex Grill & Wings,6200 Albemarle Road,28212,https://chexgrill.com/,false,https://chexgrill.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Chex%20Grill%20%26%20Wings%20%20Charlotte%20NC,"Chex Grill & Wings  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
El Paisano Restaurant,5846 Albemarle Road,28212,,,,https://www.google.com/maps/search/?api=1&query=El%20Paisano%20Restaurant%205846%20Albemarle%20Road%20Charlotte%20NC,"El Paisano Restaurant 5846 Albemarle Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sunrise,6416 Albemarle Road,28212,,,,https://www.google.com/maps/search/?api=1&query=Sunrise%206416%20Albemarle%20Road%20Charlotte%20NC,"Sunrise 6416 Albemarle Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Saigon Night,5917 Albemarle Road,28212,,,,https://www.google.com/maps/search/?api=1&query=Saigon%20Night%205917%20Albemarle%20Road%20Charlotte%20NC,"Saigon Night 5917 Albemarle Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
NoDa Brewing Company,2921 North Tryon Street,28206,,,,https://www.google.com/maps/search/?api=1&query=NoDa%20Brewing%20Company%202921%20North%20Tryon%20Street%20Charlotte%20NC,"NoDa Brewing Company 2921 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Curry Gate,,,,,,https://www.google.com/maps/search/?api=1&query=Curry%20Gate%20%20Charlotte%20NC,"Curry Gate  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Orient Express Chinese Food,3200 North Graham Street,28206,,,,https://www.google.com/maps/search/?api=1&query=Orient%20Express%20Chinese%20Food%203200%20North%20Graham%20Street%20Charlotte%20NC,"Orient Express Chinese Food 3200 North Graham Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Heist Brewery,1102 Woodward Avenue,28206,,,,https://www.google.com/maps/search/?api=1&query=Heist%20Brewery%201102%20Woodward%20Avenue%20Charlotte%20NC,"Heist Brewery 1102 Woodward Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Charbar no. 7,4130 Carmel Road,28226,,,,https://www.google.com/maps/search/?api=1&query=Charbar%20no.%207%204130%20Carmel%20Road%20Charlotte%20NC,"Charbar no. 7 4130 Carmel Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Puckett's Farm Equipment,2740 West Sugar Creek Road,28262,,,,https://www.google.com/maps/search/?api=1&query=Puckett's%20Farm%20Equipment%202740%20West%20Sugar%20Creek%20Road%20Charlotte%20NC,"Puckett's Farm Equipment 2740 West Sugar Creek Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Flower Child,,,https://www.iamaflowerchild.com,false,https://www.iamaflowerchild.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Flower%20Child%2015120%20Bowl%20Street%20Charlotte%20NC,"Flower Child 15120 Bowl Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Draught,,,,,,https://www.google.com/maps/search/?api=1&query=Draught%20%20Charlotte%20NC,"Draught  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Ichiban,7201 Albemarle Road,28227,,,,https://www.google.com/maps/search/?api=1&query=Ichiban%207201%20Albemarle%20Road%20Charlotte%20NC,"Ichiban 7201 Albemarle Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
P.F. Chang's,10325 Perimeter Parkway,28216,,,,https://www.google.com/maps/search/?api=1&query=P.F.%20Chang's%20%20Charlotte%20NC,"P.F. Chang's  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Brawley's Beverage,4620 Park Road,28209,,,,https://www.google.com/maps/search/?api=1&query=Brawley's%20Beverage%204620%20Park%20Road%20Charlotte%20NC,"Brawley's Beverage 4620 Park Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Pasta & Provisions on Park,4700 Park Road,28209,,,,https://www.google.com/maps/search/?api=1&query=Pasta%20%26%20Provisions%20on%20Park%204700%20Park%20Road%20Charlotte%20NC,"Pasta & Provisions on Park 4700 Park Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Roasting Company,1521 Montford Drive,28209,,,,https://www.google.com/maps/search/?api=1&query=The%20Roasting%20Company%201521%20Montford%20Drive%20Charlotte%20NC,"The Roasting Company 1521 Montford Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Carmella's Pizza Grill,1513 Montford Drive,28209,,,,https://www.google.com/maps/search/?api=1&query=Carmella's%20Pizza%20Grill%201513%20Montford%20Drive%20Charlotte%20NC,"Carmella's Pizza Grill 1513 Montford Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Angry Ale's,1518 Montford Drive,28209,,,,https://www.google.com/maps/search/?api=1&query=Angry%20Ale's%201518%20Montford%20Drive%20Charlotte%20NC,"Angry Ale's 1518 Montford Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Olde Mecklenburg Brewery & Biergarten,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Olde%20Mecklenburg%20Brewery%20%26%20Biergarten%20%20Charlotte%20NC,"The Olde Mecklenburg Brewery & Biergarten  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Jocks and Jills Sports Grill,4109 South Stream Boulevard,28217,https://jocksandjills.com/,false,https://jocksandjills.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Jocks%20and%20Jills%20Sports%20Grill%204109%20South%20Stream%20Boulevard%20Charlotte%20NC,"Jocks and Jills Sports Grill 4109 South Stream Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Lebowski's Neighborhood Grill,1524 East Boulevard,28203,,,,https://www.google.com/maps/search/?api=1&query=Lebowski's%20Neighborhood%20Grill%201524%20East%20Boulevard%20Charlotte%20NC,"Lebowski's Neighborhood Grill 1524 East Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Yummy Crab,,,,,,https://www.google.com/maps/search/?api=1&query=Yummy%20Crab%20%20Charlotte%20NC,"Yummy Crab  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sandwich Max,1601 South Boulevard,28203,,,,https://www.google.com/maps/search/?api=1&query=Sandwich%20Max%201601%20South%20Boulevard%20Charlotte%20NC,"Sandwich Max 1601 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Gin Mill,1423 South Tryon Street,28203,https://ginmillsouthend.com/,,https://ginmillsouthend.com/robots.txt,https://www.google.com/maps/search/?api=1&query=The%20Gin%20Mill%201423%20South%20Tryon%20Street%20Charlotte%20NC,"The Gin Mill 1423 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Tavern On The Tracks,1411 South Tryon Street,28203,https://tavernonthetracks.com/,,https://tavernonthetracks.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Tavern%20On%20The%20Tracks%201411%20South%20Tryon%20Street%20Charlotte%20NC,"Tavern On The Tracks 1411 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Triple C Brewing Company,2900 Griffith Street,28203,https://www.triplecbrewing.com,false,https://www.triplecbrewing.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Triple%20C%20Brewing%20Company%202900%20Griffith%20Street%20Charlotte%20NC,"Triple C Brewing Company 2900 Griffith Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Mac's Speed Shop,2414 Sandy Porter Road,28273,https://macspeedshop.com/,true,https://macspeedshop.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Mac's%20Speed%20Shop%202414%20Sandy%20Porter%20Road%20Charlotte%20NC,"Mac's Speed Shop 2414 Sandy Porter Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Ed's Tavern,2200 Park Road,28203,,,,https://www.google.com/maps/search/?api=1&query=Ed's%20Tavern%202200%20Park%20Road%20Charlotte%20NC,"Ed's Tavern 2200 Park Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Bossy Beulah's,2932 Griffith Street,28203,https://www.bossybeulahs.com/,false,https://www.bossybeulahs.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Bossy%20Beulah's%2015110%20Bowl%20Street%20Charlotte%20NC,"Bossy Beulah's 15110 Bowl Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Bonefish Grill,7520 Pineville-Matthews Road,28226,,,,https://www.google.com/maps/search/?api=1&query=Bonefish%20Grill%207520%20Pineville-Matthews%20Road%20Charlotte%20NC,"Bonefish Grill 7520 Pineville-Matthews Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Suffolk Punch,2911 Griffith Street,28203,,,,https://www.google.com/maps/search/?api=1&query=Suffolk%20Punch%202911%20Griffith%20Street%20Charlotte%20NC,"Suffolk Punch 2911 Griffith Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Lenny Boy Brewing Co.,3000 South Tryon Street,28217,,,,https://www.google.com/maps/search/?api=1&query=Lenny%20Boy%20Brewing%20Co.%203000%20South%20Tryon%20Street%20Charlotte%20NC,"Lenny Boy Brewing Co. 3000 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Fox & Hound English Pub,,,,,,https://www.google.com/maps/search/?api=1&query=Fox%20%26%20Hound%20English%20Pub%20%20Charlotte%20NC,"Fox & Hound English Pub  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Primo Tuscan Grille,116 Middleton Drive,28207,https://primoprimecharlotte.com/,false,https://primoprimecharlotte.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Primo%20Tuscan%20Grille%20116%20Middleton%20Drive%20Charlotte%20NC,"Primo Tuscan Grille 116 Middleton Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Ace No. 3,829 Providence Road,28207,https://www.aceno3.com/,,https://www.aceno3.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Ace%20No.%203%20829%20Providence%20Road%20Charlotte%20NC,"Ace No. 3 829 Providence Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Protagonist Beer,Southside Drive,,,,,https://www.google.com/maps/search/?api=1&query=Protagonist%20Beer%20Southside%20Drive%20Charlotte%20NC,"Protagonist Beer Southside Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
(Unnamed),Southside Drive,,https://www.phatburrito.com/,true,https://www.phatburrito.com/robots.txt,https://www.google.com/maps/search/?api=1&query=(Unnamed)%203543%20Dewitt%20Lane%20Charlotte%20NC,"(Unnamed) 3543 Dewitt Lane Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Queen Park Social,,,,,,https://www.google.com/maps/search/?api=1&query=Queen%20Park%20Social%20%20Charlotte%20NC,"Queen Park Social  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Hawthorne's New York Pizza,,,,,,https://www.google.com/maps/search/?api=1&query=Hawthorne's%20New%20York%20Pizza%20%20Charlotte%20NC,"Hawthorne's New York Pizza  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Steele Creek Cafe,2420 Westinghouse Boulevard,28273,,,,https://www.google.com/maps/search/?api=1&query=Steele%20Creek%20Cafe%202420%20Westinghouse%20Boulevard%20Charlotte%20NC,"Steele Creek Cafe 2420 Westinghouse Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Trap Bar & Billiards,1923 Westinghouse Boulevard,28273,,,,https://www.google.com/maps/search/?api=1&query=The%20Trap%20Bar%20%26%20Billiards%201923%20Westinghouse%20Boulevard%20Charlotte%20NC,"The Trap Bar & Billiards 1923 Westinghouse Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chopt,9844 Rea Road,28277,,,,https://www.google.com/maps/search/?api=1&query=Chopt%208022%20Providence%20Road%20Charlotte%20NC,"Chopt 8022 Providence Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chili's,9730 Rea Road,28277,,,,https://www.google.com/maps/search/?api=1&query=Chili's%20500%20University%20Center%20Boulevard%20Charlotte%20NC,"Chili's 500 University Center Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Palmer Street,412 West Palmer Street,28203,,,,https://www.google.com/maps/search/?api=1&query=Palmer%20Street%20412%20West%20Palmer%20Street%20Charlotte%20NC,"Palmer Street 412 West Palmer Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Buffalo Wings,16715 Orchard Stone Run,28277,,,,https://www.google.com/maps/search/?api=1&query=Buffalo%20Wings%2016715%20Orchard%20Stone%20Run%20Charlotte%20NC,"Buffalo Wings 16715 Orchard Stone Run Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
OGGI Restaurante,16646 Hawfield Way Drive,28277,,,,https://www.google.com/maps/search/?api=1&query=OGGI%20Restaurante%2016646%20Hawfield%20Way%20Drive%20Charlotte%20NC,"OGGI Restaurante 16646 Hawfield Way Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Big View Diner,16637 Lancaster Highway,28277,,,,https://www.google.com/maps/search/?api=1&query=Big%20View%20Diner%2016637%20Lancaster%20Highway%20Charlotte%20NC,"Big View Diner 16637 Lancaster Highway Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
John's Family Restaurant,2002 Westinghouse Boulevard,28273,,,,https://www.google.com/maps/search/?api=1&query=John's%20Family%20Restaurant%202002%20Westinghouse%20Boulevard%20Charlotte%20NC,"John's Family Restaurant 2002 Westinghouse Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Fenwick's,,,,,,https://www.google.com/maps/search/?api=1&query=Fenwick's%20%20Charlotte%20NC,"Fenwick's  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Taipei Express,731 Providence Road,28207,,,,https://www.google.com/maps/search/?api=1&query=Taipei%20Express%20731%20Providence%20Road%20Charlotte%20NC,"Taipei Express 731 Providence Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Palace,309 West 4th Street,28202,https://www.palaceon4th.com,false,https://www.palaceon4th.com/robots.txt,https://www.google.com/maps/search/?api=1&query=The%20Palace%20309%20West%204th%20Street%20Charlotte%20NC,"The Palace 309 West 4th Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Ruth's Chris Steak House,222 South Tryon Street,28202,,,,https://www.google.com/maps/search/?api=1&query=Ruth's%20Chris%20Steak%20House%20222%20South%20Tryon%20Street%20Charlotte%20NC,"Ruth's Chris Steak House 222 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Showmars,,,,,,https://www.google.com/maps/search/?api=1&query=Showmars%20201%20South%20College%20Street%20Charlotte%20NC,"Showmars 201 South College Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Nothing but Noodles,,,,,,https://www.google.com/maps/search/?api=1&query=Nothing%20but%20Noodles%20%20Charlotte%20NC,"Nothing but Noodles  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chick-fil-A,11530 Waverly Center Drive,28277,https://www.chick-fil-a.com/locations/nc/waverly,false,https://www.chick-fil-a.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Chick-fil-A%20101%20South%20Tryon%20Street%20Charlotte%20NC,"Chick-fil-A 101 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Porter's House,7417 Waverly Walk Avenue,28277,,,,https://www.google.com/maps/search/?api=1&query=The%20Porter's%20House%207417%20Waverly%20Walk%20Avenue%20Charlotte%20NC,"The Porter's House 7417 Waverly Walk Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Hickory Tavern,,,,,,https://www.google.com/maps/search/?api=1&query=Hickory%20Tavern%202005%20East%20Arbors%20Drive%20Charlotte%20NC,"Hickory Tavern 2005 East Arbors Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Crust Pizza,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Crust%20Pizza%20%20Charlotte%20NC,"The Crust Pizza  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Duckworth's Grill & Taphouse,14015 Conlan Circle,28277,,,,https://www.google.com/maps/search/?api=1&query=Duckworth's%20Grill%20%26%20Taphouse%2014015%20Conlan%20Circle%20Charlotte%20NC,"Duckworth's Grill & Taphouse 14015 Conlan Circle Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
